,company_code,ibl_distributor_code,ibl_distributor_desc,branch_code,branch_desc,distributor_location_id,distributor_location_desc,order_no,invoice_number,invoice_date,channel,distributor_customer_code,ibl_customer_code,ref_customer_code,ibl_customer_name,brick_code,brick_name,ADD1,ADD2,ADD3,distributor_item_code,ibl_item_code,ibl_item_description,sold_qty,gross_amount,bonus_qty,discount,reason,data_loading_date,transfer_date,record_date,address
3178,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1015,1013000030,HYDRYLLIN SYRUP 120ml's (PAK),20.0,1360.0,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3179,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1015,1013000030,HYDRYLLIN SYRUP 120ml's (PAK),0.0,0.0,2.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3180,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1026,1013000057,METROZINE SUSP 90ML (PAK) (LHR) (V1),10.0,727.6,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3181,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1027,1013000063,NUBEROL FORTE TAB 15's (PAK),19.0,1891.26,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3182,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1027,1013000063,NUBEROL FORTE TAB 15's (PAK),0.0,0.0,1.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3183,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1028,1013000064,NUBEROL TAB 100's (PAK),3.0,1530.0,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3184,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1044,1013000089,SPIROMIDE 20MG TAB 20's (PAK),5.0,574.0,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3185,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1053,1013000106,TRAMAL 100MG SR TAB 10's (PAK),2.0,583.46,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3186,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1055,1013000110,VAPTOR 5MG TAB 10's (PAK),2.0,304.28,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3187,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1066,1013000132,BYSCARD 2.5MG TABLETS 14'S (PAK) (V1),2.0,250.12,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3188,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1067,1013000133,BYSCARD 5MG TABLETS 14'S (PAK) (V1),4.0,842.96,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3189,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1077,1013000158,PEDITRAL SACHET O/F 30 gm (PAK),90.0,1913.4,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3190,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1077,1013000158,PEDITRAL SACHET O/F 30 gm (PAK),0.0,0.0,10.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3191,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1081,1013000509,DEXTOP 60MG CAP 30's (PAK),1.0,830.02,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3192,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1087,1013000619,LOVANZO 40MG CAP 14's (PAK),3.0,997.26,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3193,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1094,1013000653,XADINE 60MG TAB 20'S (PAK),5.0,733.7,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3194,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1181,1219000587,Canderel 18mg 100 Tab,3.0,543.06,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3195,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1209,1519000008,HYLIXIA DROP 20ML (PAK),5.0,669.4,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3196,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1234,1913000001,Aldomet 250 mg Tablet (10 x 10`s),1.0,913.44,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3197,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1236,1913000006,Decadron 4mg/mL (1mL)Injection(1x25`s),5.0,2639.05,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3198,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1247,1913000061,Renitec 5 mg Tablet (2 x 10`s),2.0,300.52,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3199,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,457,2023-08-15,RETAILER,553,2000179017,2000179017,,1010103.0,TATA PANI,Main Bazar Goi,,,1301,1219000588,Canderel 18mg 200 Tab,3.0,995.58,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Goi bazar
3200,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,458,2023-08-15,RETAILER,441,2000108051,2000108051,,1010103.0,TATA PANI,Tatta Pani Distt Kotli (AK),,,1010,1013000018,GRAVINATE 50MG TAB 100's (PAK),2.0,317.4,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Tatta Pani Distt Kotli  AK
3201,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,458,2023-08-15,RETAILER,441,2000108051,2000108051,,1010103.0,TATA PANI,Tatta Pani Distt Kotli (AK),,,1124,1013000935,OSTEGEM OD TAB 30's (PAK),1.0,475.42,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Tatta Pani Distt Kotli  AK
3202,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,496,2023-08-16,RETAILER,128,2000124208,2000124208,,1010104.0,NAKYAL,Nakyal,,,1215,1519000016,VITRUM TAB,5.0,1242.55,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,main bazar nakyal
3203,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,458,2023-08-15,RETAILER,441,2000108051,2000108051,,1010103.0,TATA PANI,Tatta Pani Distt Kotli (AK),,,1158,1019001992,Selanz 30mg Capsule (2 x 7's),2.0,598.4,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Tatta Pani Distt Kotli  AK
3204,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,458,2023-08-15,RETAILER,441,2000108051,2000108051,,1010103.0,TATA PANI,Tatta Pani Distt Kotli (AK),,,1207,1519000006,HYLIXIA SYRUP 120ML (PAK),4.0,642.64,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Tatta Pani Distt Kotli  AK
3205,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,458,2023-08-15,RETAILER,441,2000108051,2000108051,,1010103.0,TATA PANI,Tatta Pani Distt Kotli (AK),,,1249,1913000121,Maltofer 120 ml Syrup,2.0,543.52,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Tatta Pani Distt Kotli  AK
3206,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,458,2023-08-15,RETAILER,441,2000108051,2000108051,,1010103.0,TATA PANI,Tatta Pani Distt Kotli (AK),,,1294,1013000035,LAMNET 50MG TAB 30's (PAK),2.0,986.0,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Tatta Pani Distt Kotli  AK
3207,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,459,2023-08-15,RETAILER,563,563,2000087658-563,,1010103.0,TATA PANI,,,,1228,1519000085,NUBEROL-P 1GM/100ML INJ 1'S(PAK) COMM,0.0,0.0,1.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,TATTA PANI 
3208,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,459,2023-08-15,RETAILER,563,563,2000087658-563,,1010103.0,TATA PANI,,,,1228,1519000085,NUBEROL-P 1GM/100ML INJ 1'S(PAK) COMM,10.0,1345.3,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,TATTA PANI 
3209,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,459,2023-08-15,RETAILER,563,563,2000087658-563,,1010103.0,TATA PANI,,,,1249,1913000121,Maltofer 120 ml Syrup,10.0,2717.6,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,TATTA PANI 
3210,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,459,2023-08-15,RETAILER,563,563,2000087658-563,,1010103.0,TATA PANI,,,,1251,1913000125,Maltofer 30 ml Drop,5.0,1250.4,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,TATTA PANI 
3211,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,459,2023-08-15,RETAILER,563,563,2000087658-563,,1010103.0,TATA PANI,,,,1314,1013000047,METODINE DF SUSPENSION 90ML (PAK) (V1) L,10.0,842.3,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,TATTA PANI 
3212,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,460,2023-08-15,PHARMACY,564,564,2000087658-564,,1010103.0,TATA PANI,,,,1010,1013000018,GRAVINATE 50MG TAB 100's (PAK),1.0,158.7,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,TATTAPANI 
3213,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,460,2023-08-15,PHARMACY,564,564,2000087658-564,,1010103.0,TATA PANI,,,,1044,1013000089,SPIROMIDE 20MG TAB 20's (PAK),2.0,229.6,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,TATTAPANI 
3214,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,460,2023-08-15,PHARMACY,564,564,2000087658-564,,1010103.0,TATA PANI,,,,1077,1013000158,PEDITRAL SACHET O/F 30 gm (PAK),25.0,531.5,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,TATTAPANI 
3215,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,460,2023-08-15,PHARMACY,564,564,2000087658-564,,1010103.0,TATA PANI,,,,1236,1913000006,Decadron 4mg/mL (1mL)Injection(1x25`s),1.0,527.81,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,TATTAPANI 
3216,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,461,2023-08-15,RETAILER,342,2000177367,2000177367,,1010103.0,TATA PANI,Near HBL Tatta Pani,,,1006,1013000012,EXTOR 5/160 TABLETS 14'S (PAK),2.0,735.36,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,tatapani Bazar
3217,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,461,2023-08-15,RETAILER,342,2000177367,2000177367,,1010103.0,TATA PANI,Near HBL Tatta Pani,,,1008,1013000013,EXTOR 10/160 TABLETS 14'S (PAK),2.0,878.58,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,tatapani Bazar
3218,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,461,2023-08-15,RETAILER,342,2000177367,2000177367,,1010103.0,TATA PANI,Near HBL Tatta Pani,,,1009,1013000016,GRAVINATE 12.5MG LIQUID 60ml's (PAK),19.0,913.71,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,tatapani Bazar
3219,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,461,2023-08-15,RETAILER,342,2000177367,2000177367,,1010103.0,TATA PANI,Near HBL Tatta Pani,,,1009,1013000016,GRAVINATE 12.5MG LIQUID 60ml's (PAK),0.0,0.0,1.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,tatapani Bazar
3220,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,461,2023-08-15,RETAILER,342,2000177367,2000177367,,1010103.0,TATA PANI,Near HBL Tatta Pani,,,1011,1013000020,GRAVINATE 50MG/ML INJ 25's (PAK),1.0,304.18,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,tatapani Bazar
3221,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,461,2023-08-15,RETAILER,342,2000177367,2000177367,,1010103.0,TATA PANI,Near HBL Tatta Pani,,,1015,1013000030,HYDRYLLIN SYRUP 120ml's (PAK),20.0,1360.0,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,tatapani Bazar
3222,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,461,2023-08-15,RETAILER,342,2000177367,2000177367,,1010103.0,TATA PANI,Near HBL Tatta Pani,,,1015,1013000030,HYDRYLLIN SYRUP 120ml's (PAK),0.0,0.0,2.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,tatapani Bazar
3223,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,461,2023-08-15,RETAILER,342,2000177367,2000177367,,1010103.0,TATA PANI,Near HBL Tatta Pani,,,1044,1013000089,SPIROMIDE 20MG TAB 20's (PAK),2.0,229.6,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,tatapani Bazar
3224,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,461,2023-08-15,RETAILER,342,2000177367,2000177367,,1010103.0,TATA PANI,Near HBL Tatta Pani,,,1077,1013000158,PEDITRAL SACHET O/F 30 gm (PAK),90.0,1913.4,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,tatapani Bazar
3225,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,461,2023-08-15,RETAILER,342,2000177367,2000177367,,1010103.0,TATA PANI,Near HBL Tatta Pani,,,1077,1013000158,PEDITRAL SACHET O/F 30 gm (PAK),0.0,0.0,10.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,tatapani Bazar
3226,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,461,2023-08-15,RETAILER,342,2000177367,2000177367,,1010103.0,TATA PANI,Near HBL Tatta Pani,,,1228,1519000085,NUBEROL-P 1GM/100ML INJ 1'S(PAK) COMM,0.0,0.0,2.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,tatapani Bazar
3227,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,461,2023-08-15,RETAILER,342,2000177367,2000177367,,1010103.0,TATA PANI,Near HBL Tatta Pani,,,1228,1519000085,NUBEROL-P 1GM/100ML INJ 1'S(PAK) COMM,20.0,2690.6,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,tatapani Bazar
3228,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,461,2023-08-15,RETAILER,342,2000177367,2000177367,,1010103.0,TATA PANI,Near HBL Tatta Pani,,,1251,1913000125,Maltofer 30 ml Drop,1.0,250.08,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,tatapani Bazar
3229,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,461,2023-08-15,RETAILER,342,2000177367,2000177367,,1010103.0,TATA PANI,Near HBL Tatta Pani,,,1314,1013000047,METODINE DF SUSPENSION 90ML (PAK) (V1) L,20.0,1684.6,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,tatapani Bazar
3230,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1006,1013000012,EXTOR 5/160 TABLETS 14'S (PAK),4.0,1470.72,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3231,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1008,1013000013,EXTOR 10/160 TABLETS 14'S (PAK),2.0,878.58,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3232,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1009,1013000016,GRAVINATE 12.5MG LIQUID 60ml's (PAK),10.0,480.9,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3233,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1010,1013000018,GRAVINATE 50MG TAB 100's (PAK),4.0,634.8,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3234,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1011,1013000020,GRAVINATE 50MG/ML INJ 25's (PAK),1.0,304.18,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3235,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1015,1013000030,HYDRYLLIN SYRUP 120ml's (PAK),20.0,1360.0,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3236,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1015,1013000030,HYDRYLLIN SYRUP 120ml's (PAK),0.0,0.0,2.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3237,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1027,1013000063,NUBEROL FORTE TAB 15's (PAK),57.0,5673.78,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3238,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1027,1013000063,NUBEROL FORTE TAB 15's (PAK),0.0,0.0,3.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3239,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1028,1013000064,NUBEROL TAB 100's (PAK),2.0,1020.0,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3240,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1038,1013000077,RELISPA 40MG/2ML INJ 25's (PAK),4.0,1689.12,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3241,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1040,1013000081,ROTEC 50 TAB 20's ( PAK ),1.0,363.24,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3242,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1044,1013000089,SPIROMIDE 20MG TAB 20's (PAK),2.0,229.6,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3243,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1051,1013000104,Tramal plus Tablet 10'S,4.0,588.36,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3244,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1052,1013000105,TRAMAL 100MG/2ML INJ 5's (PAK),2.0,691.92,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3245,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1054,1013000109,VENTEK 10MG TAB 14's (PAK),2.0,767.56,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3246,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1070,1013000137,JENTINMET 50MG+500MG TAB 14's (PAK),1.0,375.18,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3247,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1077,1013000158,PEDITRAL SACHET O/F 30 gm (PAK),90.0,1913.4,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3248,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1077,1013000158,PEDITRAL SACHET O/F 30 gm (PAK),0.0,0.0,10.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3249,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1119,1013000866,EMSYN MET 12.5+500MG TAB 14's (PAK),1.0,336.6,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3250,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1122,1013000903,TORIB 90MG TAB 10's (PAK),1.0,197.2,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3251,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1158,1019001992,Selanz 30mg Capsule (2 x 7's),1.0,299.2,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3252,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1160,1019002022,EZIUM 40MG CAPSULE (2 X 7'S),4.0,1642.16,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3253,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1210,1519000009,MAXLOX 400 TAB C/P,2.0,807.52,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3254,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1228,1519000085,NUBEROL-P 1GM/100ML INJ 1'S(PAK) COMM,0.0,0.0,10.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
3255,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,462,2023-08-15,RETAILER,29,2000087713,2000087713,,1010103.0,TATA PANI,Main Bazar,,,1228,1519000085,NUBEROL-P 1GM/100ML INJ 1'S(PAK) COMM,100.0,13453.0,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Main Bazar Tatta pani
